date,year,month,hb_key,hb_name,num_attendances,avg_attendances_20171819,destination,destination_prop,avg_prop_20171819
2020-08-01,2020,Aug,NHS Lanarkshire_Aug,NHS Lanarkshire,16838,18053.666666666668,Unknown or other discharge destination,0.0039197054281981236,0.006385822302504694
2020-09-01,2020,Sep,NHS Lanarkshire_Sep,NHS Lanarkshire,15898,17720.666666666668,Admission to same facility,0.3044408101648006,0.29427634000320374
2020-09-01,2020,Sep,NHS Lanarkshire_Sep,NHS Lanarkshire,15898,17720.666666666668,Discharged to private provider/died,0.0011951188828783494,8.999436820105485e-4
2020-09-01,2020,Sep,NHS Lanarkshire_Sep,NHS Lanarkshire,15898,17720.666666666668,Discharged to private residence,0.6756195747892817,0.6817347709503978
2020-09-01,2020,Sep,NHS Lanarkshire_Sep,NHS Lanarkshire,15898,17720.666666666668,Transferred to another NHS provider,0.014593030569883004,0.014528213826696506
2020-09-01,2020,Sep,NHS Lanarkshire_Sep,NHS Lanarkshire,15898,17720.666666666668,Unknown or other discharge destination,0.004151465593156372,0.00856073153769142
2020-10-01,2020,Oct,NHS Lanarkshire_Oct,NHS Lanarkshire,14997,17713,Admission to same facility,0.34046809361872377,0.30597118447551086
2020-10-01,2020,Oct,NHS Lanarkshire_Oct,NHS Lanarkshire,14997,17713,Discharged to private provider/died,0.0018003600720144029,0.001319340179955051
2020-10-01,2020,Oct,NHS Lanarkshire_Oct,NHS Lanarkshire,14997,17713,Discharged to private residence,0.639461225578449,0.6717576752049567
2020-10-01,2020,Oct,NHS Lanarkshire_Oct,NHS Lanarkshire,14997,17713,Transferred to another NHS provider,0.015069680602787225,0.013760891273076758
2020-10-01,2020,Oct,NHS Lanarkshire_Oct,NHS Lanarkshire,14997,17713,Unknown or other discharge destination,0.003200640128025605,0.007190908866500597
2020-11-01,2020,Nov,NHS Lanarkshire_Nov,NHS Lanarkshire,13621,17107.333333333332,Admission to same facility,0.3504882167241759,0.31139989803128093
2020-11-01,2020,Nov,NHS Lanarkshire_Nov,NHS Lanarkshire,13621,17107.333333333332,Discharged to private provider/died,8.0757653623082e-4,0.0012313364803734023
2020-11-01,2020,Nov,NHS Lanarkshire_Nov,NHS Lanarkshire,13621,17107.333333333332,Discharged to private residence,0.6283679612363262,0.6640367860726122
2020-11-01,2020,Nov,NHS Lanarkshire_Nov,NHS Lanarkshire,13621,17107.333333333332,Transferred to another NHS provider,0.016885691212098965,0.015576217881522967
2020-11-01,2020,Nov,NHS Lanarkshire_Nov,NHS Lanarkshire,13621,17107.333333333332,Unknown or other discharge destination,0.0034505542911680495,0.007755761534210523
2020-12-01,2020,Dec,NHS Lanarkshire_Dec,NHS Lanarkshire,13131,17561.333333333332,Admission to same facility,0.3460513289163049,0.31771973090300765
2020-12-01,2020,Dec,NHS Lanarkshire_Dec,NHS Lanarkshire,13131,17561.333333333332,Discharged to private provider/died,0.0012184905947757215,0.0014817946829209705
2020-12-01,2020,Dec,NHS Lanarkshire_Dec,NHS Lanarkshire,13131,17561.333333333332,Discharged to private residence,0.6336151092833752,0.6562777199783784
2020-12-01,2020,Dec,NHS Lanarkshire_Dec,NHS Lanarkshire,13131,17561.333333333332,Transferred to another NHS provider,0.014850354123829106,0.014619149753800166
2020-12-01,2020,Dec,NHS Lanarkshire_Dec,NHS Lanarkshire,13131,17561.333333333332,Unknown or other discharge destination,0.004264717081715026,0.009901604681892868
2021-01-01,2021,Jan,NHS Lanarkshire_Jan,NHS Lanarkshire,12853,16787.333333333332,Admission to same facility,0.35493659067921884,0.3276815982802848
2021-01-01,2021,Jan,NHS Lanarkshire_Jan,NHS Lanarkshire,12853,16787.333333333332,Discharged to private provider/died,0.0017894654944370964,0.0016269010674066697
2021-01-01,2021,Jan,NHS Lanarkshire_Jan,NHS Lanarkshire,12853,16787.333333333332,Discharged to private residence,0.62569050027231,0.6504005027450033
2021-01-01,2021,Jan,NHS Lanarkshire_Jan,NHS Lanarkshire,12853,16787.333333333332,Transferred to another NHS provider,0.013848906869991441,0.013493288252345961
2021-01-01,2021,Jan,NHS Lanarkshire_Jan,NHS Lanarkshire,12853,16787.333333333332,Unknown or other discharge destination,0.003734536684042636,0.0067977096549592915
2021-02-01,2021,Feb,NHS Lanarkshire_Feb,NHS Lanarkshire,11863,15689,Admission to same facility,0.3886875158054455,0.31532499262732755
2021-02-01,2021,Feb,NHS Lanarkshire_Feb,NHS Lanarkshire,11863,15689,Discharged to private provider/died,0.001517322768271095,0.0010158696700277763
2021-02-01,2021,Feb,NHS Lanarkshire_Feb,NHS Lanarkshire,11863,15689,Discharged to private residence,0.5919244710444238,0.6616601610265564
2021-02-01,2021,Feb,NHS Lanarkshire_Feb,NHS Lanarkshire,11863,15689,Transferred to another NHS provider,0.015426114810756132,0.013543801880060121
2021-02-01,2021,Feb,NHS Lanarkshire_Feb,NHS Lanarkshire,11863,15689,Unknown or other discharge destination,0.0024445755711034307,0.008455174796028064
2021-03-01,2021,Mar,NHS Lanarkshire_Mar,NHS Lanarkshire,15504,17653.666666666668,Admission to same facility,0.35281217750258,0.3044121223266067
2021-03-01,2021,Mar,NHS Lanarkshire_Mar,NHS Lanarkshire,15504,17653.666666666668,Discharged to private provider/died,0.0010964912280701754,0.0011750501134670092
2021-03-01,2021,Mar,NHS Lanarkshire_Mar,NHS Lanarkshire,15504,17653.666666666668,Discharged to private residence,0.6302244582043344,0.673501358268377
2021-03-01,2021,Mar,NHS Lanarkshire_Mar,NHS Lanarkshire,15504,17653.666666666668,Transferred to another NHS provider,0.012770897832817337,0.01342279556693381
2021-03-01,2021,Mar,NHS Lanarkshire_Mar,NHS Lanarkshire,15504,17653.666666666668,Unknown or other discharge destination,0.0030959752321981426,0.0074886737246155355
2021-04-01,2021,Apr,NHS Lanarkshire_Apr,NHS Lanarkshire,16778,17456.666666666668,Admission to same facility,0.3157706520443438,0.29557247987870117
2021-04-01,2021,Apr,NHS Lanarkshire_Apr,NHS Lanarkshire,16778,17456.666666666668,Discharged to private provider/died,7.15222314936226e-4,0.0010471060811444862
2021-04-01,2021,Apr,NHS Lanarkshire_Apr,NHS Lanarkshire,16778,17456.666666666668,Discharged to private residence,0.664381928716176,0.6810870280867447
2021-04-01,2021,Apr,NHS Lanarkshire_Apr,NHS Lanarkshire,16778,17456.666666666668,Transferred to another NHS provider,0.014662057456192633,0.014656879460916003
2021-04-01,2021,Apr,NHS Lanarkshire_Apr,NHS Lanarkshire,16778,17456.666666666668,Unknown or other discharge destination,0.004470139468351413,0.007636506492493672
2021-05-01,2021,May,NHS Lanarkshire_May,NHS Lanarkshire,18645,18907.333333333332,Admission to same facility,0.3036739072137302,0.2851766436358874
2021-05-01,2021,May,NHS Lanarkshire_May,NHS Lanarkshire,18645,18907.333333333332,Discharged to private provider/died,7.508715473317243e-4,0.0010455833196898689
2021-05-01,2021,May,NHS Lanarkshire_May,NHS Lanarkshire,18645,18907.333333333332,Discharged to private residence,0.674604451595602,0.6918767558287977
2021-05-01,2021,May,NHS Lanarkshire_May,NHS Lanarkshire,18645,18907.333333333332,Transferred to another NHS provider,0.01592920353982301,0.013146023789839744
2021-05-01,2021,May,NHS Lanarkshire_May,NHS Lanarkshire,18645,18907.333333333332,Unknown or other discharge destination,0.005041566103513006,0.00875499342578526
2021-06-01,2021,Jun,NHS Lanarkshire_Jun,NHS Lanarkshire,19234,17720,Admission to same facility,0.29385463242175314,0.28288861039547447
2021-06-01,2021,Jun,NHS Lanarkshire_Jun,NHS Lanarkshire,19234,17720,Discharged to private provider/died,8.838515129458251e-4,9.331076858022848e-4
2021-06-01,2021,Jun,NHS Lanarkshire_Jun,NHS Lanarkshire,19234,17720,Discharged to private residence,0.6861287303732972,0.6941539126794709
2021-06-01,2021,Jun,NHS Lanarkshire_Jun,NHS Lanarkshire,19234,17720,Transferred to another NHS provider,0.012477903712176355,0.01387695837217955
2021-06-01,2021,Jun,NHS Lanarkshire_Jun,NHS Lanarkshire,19234,17720,Unknown or other discharge destination,0.006654881979827389,0.00814741086707274
2021-07-01,2021,Jul,NHS Lanarkshire_Jul,NHS Lanarkshire,18216,17735.333333333332,Admission to same facility,0.2989679402722881,0.2946118610565124
2021-07-01,2021,Jul,NHS Lanarkshire_Jul,NHS Lanarkshire,18216,17735.333333333332,Discharged to private provider/died,0.0010430390865173475,0.0010494339387743773
2021-07-01,2021,Jul,NHS Lanarkshire_Jul,NHS Lanarkshire,18216,17735.333333333332,Discharged to private residence,0.6791282389108476,0.6834638922037588
2021-07-01,2021,Jul,NHS Lanarkshire_Jul,NHS Lanarkshire,18216,17735.333333333332,Transferred to another NHS provider,0.013449714536671058,0.013396091484234979
2021-07-01,2021,Jul,NHS Lanarkshire_Jul,NHS Lanarkshire,18216,17735.333333333332,Unknown or other discharge destination,0.007411067193675889,0.0074787213167194005
2021-08-01,2021,Aug,NHS Lanarkshire_Aug,NHS Lanarkshire,18465,18053.666666666668,Admission to same facility,0.30289737340915246,0.2949760627904167
2021-08-01,2021,Aug,NHS Lanarkshire_Aug,NHS Lanarkshire,18465,18053.666666666668,Discharged to private provider/died,5.415651232060655e-4,0.0010225933954085382
2021-08-01,2021,Aug,NHS Lanarkshire_Aug,NHS Lanarkshire,18465,18053.666666666668,Discharged to private residence,0.6767397779582995,0.6840372285514714
2021-08-01,2021,Aug,NHS Lanarkshire_Aug,NHS Lanarkshire,18465,18053.666666666668,Transferred to another NHS provider,0.01305171946926618,0.013578292960198721
2021-08-01,2021,Aug,NHS Lanarkshire_Aug,NHS Lanarkshire,18465,18053.666666666668,Unknown or other discharge destination,0.006769564040075819,0.006385822302504694
2021-09-01,2021,Sep,NHS Lanarkshire_Sep,NHS Lanarkshire,17449,17720.666666666668,Admission to same facility,0.3012780102011577,0.29427634000320374
2021-09-01,2021,Sep,NHS Lanarkshire_Sep,NHS Lanarkshire,17449,17720.666666666668,Discharged to private provider/died,0.0011461974898274972,8.999436820105485e-4
2021-09-01,2021,Sep,NHS Lanarkshire_Sep,NHS Lanarkshire,17449,17720.666666666668,Discharged to private residence,0.6772307868645767,0.6817347709503978
2021-09-01,2021,Sep,NHS Lanarkshire_Sep,NHS Lanarkshire,17449,17720.666666666668,Transferred to another NHS provider,0.01438477849733509,0.014528213826696506
2021-09-01,2021,Sep,NHS Lanarkshire_Sep,NHS Lanarkshire,17449,17720.666666666668,Unknown or other discharge destination,0.005960226947102986,0.00856073153769142
2021-10-01,2021,Oct,NHS Lanarkshire_Oct,NHS Lanarkshire,16556,17713,Admission to same facility,0.32054844165257307,0.30597118447551086
2021-10-01,2021,Oct,NHS Lanarkshire_Oct,NHS Lanarkshire,16556,17713,Discharged to private provider/died,0.0019328340178787146,0.001319340179955051
2021-10-01,2021,Oct,NHS Lanarkshire_Oct,NHS Lanarkshire,16556,17713,Discharged to private residence,0.6570427639526456,0.6717576752049567
2021-10-01,2021,Oct,NHS Lanarkshire_Oct,NHS Lanarkshire,16556,17713,Transferred to another NHS provider,0.015100265764677458,0.013760891273076758
2021-10-01,2021,Oct,NHS Lanarkshire_Oct,NHS Lanarkshire,16556,17713,Unknown or other discharge destination,0.005375694612225175,0.007190908866500597
2021-11-01,2021,Nov,NHS Lanarkshire_Nov,NHS Lanarkshire,15886,17107.333333333332,Admission to same facility,0.32084854588946243,0.31139989803128093
2021-11-01,2021,Nov,NHS Lanarkshire_Nov,NHS Lanarkshire,15886,17107.333333333332,Discharged to private provider/died,8.812791136850056e-4,0.0012313364803734023
2021-11-01,2021,Nov,NHS Lanarkshire_Nov,NHS Lanarkshire,15886,17107.333333333332,Discharged to private residence,0.6570565277602921,0.6640367860726122
2021-11-01,2021,Nov,NHS Lanarkshire_Nov,NHS Lanarkshire,15886,17107.333333333332,Transferred to another NHS provider,0.015925972554450458,0.015576217881522967
2021-11-01,2021,Nov,NHS Lanarkshire_Nov,NHS Lanarkshire,15886,17107.333333333332,Unknown or other discharge destination,0.005287674682110034,0.007755761534210523
2021-12-01,2021,Dec,NHS Lanarkshire_Dec,NHS Lanarkshire,15009,17561.333333333332,Admission to same facility,0.3314011593044173,0.31771973090300765
2021-12-01,2021,Dec,NHS Lanarkshire_Dec,NHS Lanarkshire,15009,17561.333333333332,Discharged to private provider/died,0.0012659071223932307,0.0014817946829209705
2021-12-01,2021,Dec,NHS Lanarkshire_Dec,NHS Lanarkshire,15009,17561.333333333332,Discharged to private residence,0.6454127523485909,0.6562777199783784
2021-12-01,2021,Dec,NHS Lanarkshire_Dec,NHS Lanarkshire,15009,17561.333333333332,Transferred to another NHS provider,0.017322939569591578,0.014619149753800166
2021-12-01,2021,Dec,NHS Lanarkshire_Dec,NHS Lanarkshire,15009,17561.333333333332,Unknown or other discharge destination,0.004597241655006996,0.009901604681892868
2022-01-01,2022,Jan,NHS Lanarkshire_Jan,NHS Lanarkshire,15281,16787.333333333332,Admission to same facility,0.3340095543485374,0.3276815982802848
2022-01-01,2022,Jan,NHS Lanarkshire_Jan,NHS Lanarkshire,15281,16787.333333333332,Discharged to private provider/died,0.0010470518945095216,0.0016269010674066697
2022-01-01,2022,Jan,NHS Lanarkshire_Jan,NHS Lanarkshire,15281,16787.333333333332,Discharged to private residence,0.6448530855310516,0.6504005027450033
2022-01-01,2022,Jan,NHS Lanarkshire_Jan,NHS Lanarkshire,15281,16787.333333333332,Transferred to another NHS provider,0.01564033767423598,0.013493288252345961
2022-01-01,2022,Jan,NHS Lanarkshire_Jan,NHS Lanarkshire,15281,16787.333333333332,Unknown or other discharge destination,0.004449970551665467,0.0067977096549592915
2022-02-01,2022,Feb,NHS Lanarkshire_Feb,NHS Lanarkshire,15109,15689,Admission to same facility,0.31736051360116485,0.31532499262732755
2022-02-01,2022,Feb,NHS Lanarkshire_Feb,NHS Lanarkshire,15109,15689,Discharged to private provider/died,0.0010589714739559202,0.0010158696700277763
2022-02-01,2022,Feb,NHS Lanarkshire_Feb,NHS Lanarkshire,15109,15689,Discharged to private residence,0.6606658283142498,0.6616601610265564
2022-02-01,2022,Feb,NHS Lanarkshire_Feb,NHS Lanarkshire,15109,15689,Transferred to another NHS provider,0.015355086372360844,0.013543801880060121
2022-02-01,2022,Feb,NHS Lanarkshire_Feb,NHS Lanarkshire,15109,15689,Unknown or other discharge destination,0.0055596002382685816,0.008455174796028064
2022-03-01,2022,Mar,NHS Lanarkshire_Mar,NHS Lanarkshire,16950,17653.666666666668,Admission to same facility,0.30106194690265486,0.3044121223266067
2022-03-01,2022,Mar,NHS Lanarkshire_Mar,NHS Lanarkshire,16950,17653.666666666668,Discharged to private provider/died,0.0010029498525073745,0.0011750501134670092
2022-03-01,2022,Mar,NHS Lanarkshire_Mar,NHS Lanarkshire,16950,17653.666666666668,Discharged to private residence,0.675693215339233,0.673501358268377
2022-03-01,2022,Mar,NHS Lanarkshire_Mar,NHS Lanarkshire,16950,17653.666666666668,Transferred to another NHS provider,0.015103244837758113,0.01342279556693381
2022-03-01,2022,Mar,NHS Lanarkshire_Mar,NHS Lanarkshire,16950,17653.666666666668,Unknown or other discharge destination,0.007138643067846608,0.0074886737246155355
2022-04-01,2022,Apr,NHS Lanarkshire_Apr,NHS Lanarkshire,16085,17456.666666666668,Admission to same facility,0.30158532794529064,0.29557247987870117
2022-04-01,2022,Apr,NHS Lanarkshire_Apr,NHS Lanarkshire,16085,17456.666666666668,Discharged to private provider/died,9.325458501709667e-4,0.0010471060811444862
2022-04-01,2022,Apr,NHS Lanarkshire_Apr,NHS Lanarkshire,16085,17456.666666666668,Discharged to private residence,0.675598383587193,0.6810870280867447
2022-04-01,2022,Apr,NHS Lanarkshire_Apr,NHS Lanarkshire,16085,17456.666666666668,Transferred to another NHS provider,0.015480261112838048,0.014656879460916003
2022-04-01,2022,Apr,NHS Lanarkshire_Apr,NHS Lanarkshire,16085,17456.666666666668,Unknown or other discharge destination,0.006403481504507305,0.007636506492493672
2022-05-01,2022,May,NHS Lanarkshire_May,NHS Lanarkshire,18007,18907.333333333332,Admission to same facility,0.2998278447270506,0.2851766436358874
2022-05-01,2022,May,NHS Lanarkshire_May,NHS Lanarkshire,18007,18907.333333333332,Discharged to private provider/died,8.88543344255012e-4,0.0010455833196898689
2022-05-01,2022,May,NHS Lanarkshire_May,NHS Lanarkshire,18007,18907.333333333332,Discharged to private residence,0.6755706114288887,0.6918767558287977
2022-05-01,2022,May,NHS Lanarkshire_May,NHS Lanarkshire,18007,18907.333333333332,Transferred to another NHS provider,0.015216304770367079,0.013146023789839744
2022-05-01,2022,May,NHS Lanarkshire_May,NHS Lanarkshire,18007,18907.333333333332,Unknown or other discharge destination,0.008496695729438552,0.00875499342578526
2022-06-01,2022,Jun,NHS Lanarkshire_Jun,NHS Lanarkshire,17324,17720,Admission to same facility,0.2957169244978065,0.28288861039547447
2022-06-01,2022,Jun,NHS Lanarkshire_Jun,NHS Lanarkshire,17324,17720,Discharged to private provider/died,0.0010390210113137843,9.331076858022848e-4
2022-06-01,2022,Jun,NHS Lanarkshire_Jun,NHS Lanarkshire,17324,17720,Discharged to private residence,0.6783652736088663,0.6941539126794709
2022-06-01,2022,Jun,NHS Lanarkshire_Jun,NHS Lanarkshire,17324,17720,Transferred to another NHS provider,0.015065804664049873,0.01387695837217955
2022-06-01,2022,Jun,NHS Lanarkshire_Jun,NHS Lanarkshire,17324,17720,Unknown or other discharge destination,0.009812976217963518,0.00814741086707274
2020-01-01,2020,Jan,NHS Lothian_Jan,NHS Lothian,23617,22467.333333333332,Admission to same facility,0.2699229885546526,0.2527883857196572
2020-01-01,2020,Jan,NHS Lothian_Jan,NHS Lothian,23617,22467.333333333332,Discharged to private provider/died,8.084074373484236e-4,9.148430991511719e-4
2020-01-01,2020,Jan,NHS Lothian_Jan,NHS Lothian,23617,22467.333333333332,Discharged to private residence,0.7058673360847552,0.7322460997389737
2020-01-01,2020,Jan,NHS Lothian_Jan,NHS Lothian,23617,22467.333333333332,Transferred to another NHS provider,0.021656809768965665,0.014050671442217829
2020-01-01,2020,Jan,NHS Lothian_Jan,NHS Lothian,23617,22467.333333333332,Unknown or other discharge destination,0.0017444581542781772,0
2020-02-01,2020,Feb,NHS Lothian_Feb,NHS Lothian,21909,20961.666666666668,Admission to same facility,0.2611210577055502,0.2439306829499557
2020-02-01,2020,Feb,NHS Lothian_Feb,NHS Lothian,21909,20961.666666666668,Discharged to private provider/died,9.181471789927925e-4,7.482571243944056e-4
2020-02-01,2020,Feb,NHS Lothian_Feb,NHS Lothian,21909,20961.666666666668,Discharged to private residence,0.7149153009227379,0.7439749134585623
2020-02-01,2020,Feb,NHS Lothian_Feb,NHS Lothian,21909,20961.666666666668,Transferred to another NHS provider,0.020428774732589635,0.011346146467087623
2020-02-01,2020,Feb,NHS Lothian_Feb,NHS Lothian,21909,20961.666666666668,Unknown or other discharge destination,0.002616719460129459,0
2020-03-01,2020,Mar,NHS Lothian_Mar,NHS Lothian,17764,23635,Admission to same facility,0.278969714123974,0.23324616526207842
2020-03-01,2020,Mar,NHS Lothian_Mar,NHS Lothian,17764,23635,Discharged to private provider/died,8.491367110104727e-4,7.86900091770754e-4
2020-03-01,2020,Mar,NHS Lothian_Mar,NHS Lothian,17764,23635,Discharged to private residence,0.7024624964619304,0.7541533889534437
2020-03-01,2020,Mar,NHS Lothian_Mar,NHS Lothian,17764,23635,Transferred to another NHS provider,0.014152278516841211,0.011813545692707074
2020-03-01,2020,Mar,NHS Lothian_Mar,NHS Lothian,17764,23635,Unknown or other discharge destination,0.0035663741862439853,0
2020-04-01,2020,Apr,NHS Lothian_Apr,NHS Lothian,12030,22887.666666666668,Admission to same facility,0.33681135225375625,0.2311926800664457
2020-04-01,2020,Apr,NHS Lothian_Apr,NHS Lothian,12030,22887.666666666668,Discharged to private provider/died,6.67779632721202e-4,7.786314222324081e-4
2020-04-01,2020,Apr,NHS Lothian_Apr,NHS Lothian,12030,22887.666666666668,Discharged to private residence,0.651669449081803,0.7540377694467438
2020-04-01,2020,Apr,NHS Lothian_Apr,NHS Lothian,12030,22887.666666666668,Transferred to another NHS provider,0.007345575959933222,0.013990919064578103
2020-04-01,2020,Apr,NHS Lothian_Apr,NHS Lothian,12030,22887.666666666668,Unknown or other discharge destination,0.0035058430717863106,0
2020-05-01,2020,May,NHS Lothian_May,NHS Lothian,16150,24382.333333333332,Admission to same facility,0.3067255646114602,0.23141983284803483
2020-05-01,2020,May,NHS Lothian_May,NHS Lothian,16150,24382.333333333332,Discharged to private provider/died,3.1108069433210975e-4,8.695134062434506e-4
2020-05-01,2020,May,NHS Lothian_May,NHS Lothian,16150,24382.333333333332,Discharged to private residence,0.678404778199465,0.7559896379388753
2020-05-01,2020,May,NHS Lothian_May,NHS Lothian,16150,24382.333333333332,Transferred to another NHS provider,0.011509985690288061,0.011721015806846386
2020-05-01,2020,May,NHS Lothian_May,NHS Lothian,16150,24382.333333333332,Unknown or other discharge destination,0.0030485908044546755,0
2020-06-01,2020,Jun,NHS Lothian_Jun,NHS Lothian,17737,23369.333333333332,Admission to same facility,0.30566445088347255,0.23795460247956823
2020-06-01,2020,Jun,NHS Lothian_Jun,NHS Lothian,17737,23369.333333333332,Discharged to private provider/died,5.113345832623146e-4,7.784406287478306e-4
2020-06-01,2020,Jun,NHS Lothian_Jun,NHS Lothian,17737,23369.333333333332,Discharged to private residence,0.6779728424521334,0.7476024898799862
2020-06-01,2020,Jun,NHS Lothian_Jun,NHS Lothian,17737,23369.333333333332,Transferred to another NHS provider,0.011022101016987671,0.01366446701169768
2020-06-01,2020,Jun,NHS Lothian_Jun,NHS Lothian,17737,23369.333333333332,Unknown or other discharge destination,0.004829271064144083,0
2020-07-01,2020,Jul,NHS Lothian_Jul,NHS Lothian,18984,22996,Admission to same facility,0.2966527417904923,0.24645404917442987
2020-07-01,2020,Jul,NHS Lothian_Jul,NHS Lothian,18984,22996,Discharged to private provider/died,7.403098725609434e-4,9.634621639273714e-4
2020-07-01,2020,Jul,NHS Lothian_Jul,NHS Lothian,18984,22996,Discharged to private residence,0.6865845275236635,0.738415499586826
2020-07-01,2020,Jul,NHS Lothian_Jul,NHS Lothian,18984,22996,Transferred to another NHS provider,0.011474803024694622,0.01416698907481682
2020-07-01,2020,Jul,NHS Lothian_Jul,NHS Lothian,18984,22996,Unknown or other discharge destination,0.004547617788588652,0
2020-08-01,2020,Aug,NHS Lothian_Aug,NHS Lothian,21136,24145.666666666668,Admission to same facility,0.2866803181103862,0.24193024717378078
2020-08-01,2020,Aug,NHS Lothian_Aug,NHS Lothian,21136,24145.666666666668,Discharged to private provider/died,5.238344683080147e-4,7.2190242011574e-4
2020-08-01,2020,Aug,NHS Lothian_Aug,NHS Lothian,21136,24145.666666666668,Discharged to private residence,0.6960331444354493,0.7463531391995929
2020-08-01,2020,Aug,NHS Lothian_Aug,NHS Lothian,21136,24145.666666666668,Transferred to another NHS provider,0.01228629934758798,0.010994711206510592
2020-08-01,2020,Aug,NHS Lothian_Aug,NHS Lothian,21136,24145.666666666668,Unknown or other discharge destination,0.004476403638268489,0
2020-09-01,2020,Sep,NHS Lothian_Sep,NHS Lothian,20470,23899,Admission to same facility,0.287932977316153,0.23751980907557804
2020-09-01,2020,Sep,NHS Lothian_Sep,NHS Lothian,20470,23899,Discharged to private provider/died,2.449659497329871e-4,6.792489784147774e-4
2020-09-01,2020,Sep,NHS Lothian_Sep,NHS Lothian,20470,23899,Discharged to private residence,0.6923717603253148,0.7508540038160139
2020-09-01,2020,Sep,NHS Lothian_Sep,NHS Lothian,20470,23899,Transferred to another NHS provider,0.014110038704620059,0.010946938129993285
2020-09-01,2020,Sep,NHS Lothian_Sep,NHS Lothian,20470,23899,Unknown or other discharge destination,0.005340257704179119,0
2020-10-01,2020,Oct,NHS Lothian_Oct,NHS Lothian,19328,23909.333333333332,Admission to same facility,0.3032395389886824,0.2471089636525086
2020-10-01,2020,Oct,NHS Lothian_Oct,NHS Lothian,19328,23909.333333333332,Discharged to private provider/died,5.191568892119198e-4,7.767729563420042e-4
2020-10-01,2020,Oct,NHS Lothian_Oct,NHS Lothian,19328,23909.333333333332,Discharged to private residence,0.6755269442425501,0.742028831409663
2020-10-01,2020,Oct,NHS Lothian_Oct,NHS Lothian,19328,23909.333333333332,Transferred to another NHS provider,0.017132177343993353,0.00940140993183442
2020-10-01,2020,Oct,NHS Lothian_Oct,NHS Lothian,19328,23909.333333333332,Unknown or other discharge destination,0.003582182535562247,6.840220496519535e-4
2020-11-01,2020,Nov,NHS Lothian_Nov,NHS Lothian,17776,23618,Admission to same facility,0.3126130198915009,0.2483561528050656
2020-11-01,2020,Nov,NHS Lothian_Nov,NHS Lothian,17776,23618,Discharged to private provider/died,6.78119349005425e-4,6.27704733295242e-4
2020-11-01,2020,Nov,NHS Lothian_Nov,NHS Lothian,17776,23618,Discharged to private residence,0.6691907775768535,0.7390632545057847
2020-11-01,2020,Nov,NHS Lothian_Nov,NHS Lothian,17776,23618,Transferred to another NHS provider,0.013957956600361664,0.011297123375338867
2020-11-01,2020,Nov,NHS Lothian_Nov,NHS Lothian,17776,23618,Unknown or other discharge destination,0.003560126582278481,6.557645805155949e-4
2020-12-01,2020,Dec,NHS Lothian_Dec,NHS Lothian,16916,23821.333333333332,Admission to same facility,0.3279924040116314,0.26249403533559706
2020-12-01,2020,Dec,NHS Lothian_Dec,NHS Lothian,16916,23821.333333333332,Discharged to private provider/died,6.527802504302415e-4,9.001263497499804e-4
2020-12-01,2020,Dec,NHS Lothian_Dec,NHS Lothian,16916,23821.333333333332,Discharged to private residence,0.6547385911815322,0.7202826328143382
2020-12-01,2020,Dec,NHS Lothian_Dec,NHS Lothian,16916,23821.333333333332,Transferred to another NHS provider,0.012877574031214764,0.01551736955154889
2020-12-01,2020,Dec,NHS Lothian_Dec,NHS Lothian,16916,23821.333333333332,Unknown or other discharge destination,0.0037386505251913835,8.058359487657986e-4
2021-01-01,2021,Jan,NHS Lothian_Jan,NHS Lothian,15874,22467.333333333332,Admission to same facility,0.348215977265551,0.2527883857196572
2021-01-01,2021,Jan,NHS Lothian_Jan,NHS Lothian,15874,22467.333333333332,Discharged to private provider/died,8.209662140827281e-4,9.148430991511719e-4
2021-01-01,2021,Jan,NHS Lothian_Jan,NHS Lothian,15874,22467.333333333332,Discharged to private residence,0.633722766024629,0.7322460997389737
2021-01-01,2021,Jan,NHS Lothian_Jan,NHS Lothian,15874,22467.333333333332,Transferred to another NHS provider,0.014524786864540574,0.014050671442217829
2021-01-01,2021,Jan,NHS Lothian_Jan,NHS Lothian,15874,22467.333333333332,Unknown or other discharge destination,0.002715503631196716,0
2021-02-01,2021,Feb,NHS Lothian_Feb,NHS Lothian,14803,20961.666666666668,Admission to same facility,0.3263649279480414,0.2439306829499557
2021-02-01,2021,Feb,NHS Lothian_Feb,NHS Lothian,14803,20961.666666666668,Discharged to private provider/died,6.088897909478384e-4,7.482571243944056e-4
2021-02-01,2021,Feb,NHS Lothian_Feb,NHS Lothian,14803,20961.666666666668,Discharged to private residence,0.6451525607198431,0.7439749134585623
2021-02-01,2021,Feb,NHS Lothian_Feb,NHS Lothian,14803,20961.666666666668,Transferred to another NHS provider,0.013869156349367431,0.011346146467087623
2021-02-01,2021,Feb,NHS Lothian_Feb,NHS Lothian,14803,20961.666666666668,Unknown or other discharge destination,0.014004465191800285,0
2021-03-01,2021,Mar,NHS Lothian_Mar,NHS Lothian,18927,23635,Admission to same facility,0.3075903039304089,0.23324616526207842
2021-03-01,2021,Mar,NHS Lothian_Mar,NHS Lothian,18927,23635,Discharged to private provider/died,3.7129369331140934e-4,7.86900091770754e-4
2021-03-01,2021,Mar,NHS Lothian_Mar,NHS Lothian,18927,23635,Discharged to private residence,0.6635548719036758,0.7541533889534437
